siruta,primar,id_partid_principal,nume_partid_principal,linkp
93021,DRĂGUȘIN ION,15,PARTIDUL DEMOCRAT LIBERAL,
9026,ALDEA IOAN,62,UNIUNEA SOCIAL LIBERALĂ,
69394,STOICA NICOLAE,62,UNIUNEA SOCIAL LIBERALĂ,
70637,DINU ION,61,PARTIDUL SOCIAL DEMOCRAT,
116395,OLTEAN IOAN,62,UNIUNEA SOCIAL LIBERALĂ,
33514,POP IOAN,62,UNIUNEA SOCIAL LIBERALĂ,
18858,MARIN ION,62,UNIUNEA SOCIAL LIBERALĂ,
76969,MARIN NICOLAE,57,PARTIDUL POPORULUI - DAN DIACONESCU,
94731,ILIUȚĂ VASILE,15,PARTIDUL DEMOCRAT LIBERAL,
65841,DINU CONSTANTIN,62,UNIUNEA SOCIAL LIBERALĂ,
71126,SÂRBU IOAN,61,PARTIDUL SOCIAL DEMOCRAT,
104582,DOBRE MIHAI,62,UNIUNEA SOCIAL LIBERALĂ,
36426,ROMANIUC IOAN,62,UNIUNEA SOCIAL LIBERALĂ,
16285,SANDU ION,15,PARTIDUL DEMOCRAT LIBERAL,
142426,BUDA IOAN,15,PARTIDUL DEMOCRAT LIBERAL,
156357,FILIP PETRU,15,PARTIDUL DEMOCRAT LIBERAL,
136107,MANEA ION,15,PARTIDUL DEMOCRAT LIBERAL,
35839,IACOB GHEORGHE,62,UNIUNEA SOCIAL LIBERALĂ,
63633,MARIN GHEORGHE,61,PARTIDUL SOCIAL DEMOCRAT,
78454,RADU CONSTANTIN,57,PARTIDUL POPORULUI - DAN DIACONESCU,
113849,VASILE ION,15,PARTIDUL DEMOCRAT LIBERAL,
124938,ROTARU ION,15,PARTIDUL DEMOCRAT LIBERAL,
18331,MATEI GHEORGHE,62,UNIUNEA SOCIAL LIBERALĂ,
111444,POPA CONSTANTIN,15,PARTIDUL DEMOCRAT LIBERAL,
66474,NIȚĂ CONSTANTIN,62,UNIUNEA SOCIAL LIBERALĂ,
21123,RĂDULESCU CONSTANTIN,61,PARTIDUL SOCIAL DEMOCRAT,
49643,IGNĂTESCU ION,61,PARTIDUL SOCIAL DEMOCRAT,
159259,SIMA IOAN,62,UNIUNEA SOCIAL LIBERALĂ,
172894,DRĂGHICI DUMITRU,62,UNIUNEA SOCIAL LIBERALĂ,
92587,DOBRE GHEORGHE,62,UNIUNEA SOCIAL LIBERALĂ,
113518,BUZATU VASILE,15,PARTIDUL DEMOCRAT LIBERAL,
63688,STOICA NICOLAE,999,CANDIDAT INDEPENDENT,
19695,BARBU NICOLAE,15,PARTIDUL DEMOCRAT LIBERAL,
125347,VÂLCOV DARIUS BOGDAN,62,UNIUNEA SOCIAL LIBERALĂ,
152038,VLAD ION,62,UNIUNEA SOCIAL LIBERALĂ,
91116,MARICA PETRU SORIN,62,UNIUNEA SOCIAL LIBERALĂ,
60507,MATEI NICOLAE,61,PARTIDUL SOCIAL DEMOCRAT,
127019,TUDOR MARIN,63,UNIUNEA NAȚIONALĂ PENTRU PROGRESUL ROMÂNIEI,
52758,RUSU IOAN,31,PARTIDUL NAȚIONAL LIBERAL,
14726,STANCU GHEORGHE,15,PARTIDUL DEMOCRAT LIBERAL,
22460,SOLOMON ADRIAN,63,UNIUNEA NAȚIONALĂ PENTRU PROGRESUL ROMÂNIEI,
